x,y,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST_FLAG,TOTAL_RAIN,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,TOTAL_SNOW,ID,MAX_TEMPERATURE,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,LOCAL_DATE,SPEED_MAX_GUST,MAX_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,MIN_REL_HUMIDITY,MAX_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN_FLAG,MIN_TEMPERATURE,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,STATION_NAME
-126.27658333333333,54.19861111111111,,,21,0,,0,,,,2016,0,1072692.2016.10.21,3.5,0,17,2016-10-21 00:00:00,,,,,BC,,,,,,-1.5,,0,,10,1072692,1,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,17,0,,0,,,,2017,0,1072692.2017.7.17,16,0,8.7,2017-07-17 00:00:00,,,,,BC,,,,,,2.5,,0,,7,1072692,9.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,20,0,,0,,,,2018,0,1072692.2018.1.20,-2,0,25,2018-01-20 00:00:00,,,,,BC,,,,,,-12,,0,,1,1072692,-7,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,6,0,,0,,,,2020,11.6,1072692.2020.12.6,3,0,15.5,2020-12-06 00:00:00,,,,,BC,,,,,,2,,11.6,,12,1072692,2.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,6,0,,0,,,,2015,0,1072692.2015.11.6,5.5,0,18.8,2015-11-06 00:00:00,,,,,BC,,,,,,-7,,0,,11,1072692,-0.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,7,0,,1.9,,,,2013,0,1072692.2013.6.7,11,0,10.2,2013-06-07 00:00:00,,,,,BC,,,,,,4.5,,1.9,,6,1072692,7.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,13,0,,0,,,,2019,0,1072692.2019.3.13,-0.5,0,26.3,2019-03-13 00:00:00,,,,,BC,,,,,,-16,,0,,3,1072692,-8.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,9,0,,0,,,,2017,0,1072692.2017.1.9,-15.5,0,35.3,2017-01-09 00:00:00,,,,,BC,,,,,,-19,,0,,1,1072692,-17.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,4,0,,0,,,,2014,0,1072692.2014.6.4,9,0,12.5,2014-06-04 00:00:00,,,,,BC,,,,,,2,,0,,6,1072692,5.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,24,0,,0,,,,2014,0,1072692.2014.2.24,-11,0,33.5,2014-02-24 00:00:00,,,,,BC,,,,,,-20,,0,,2,1072692,-15.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,11,0,,0,,,,2019,0,1072692.2019.4.11,7,0,19,2019-04-11 00:00:00,,,,,BC,,,,,,-9,,0,,4,1072692,-1,EQUITY SILVER
-126.27658333333333,54.19861111111111,,T,3,0,,0,,,,2020,0,1072692.2020.11.3,6.5,0,13.5,2020-11-03 00:00:00,,,,,BC,,,,,T,2.5,,0,,11,1072692,4.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,7,0,,0,,,,2019,0,1072692.2019.12.7,-10,0,32,2019-12-07 00:00:00,,,,,BC,,,,,,-18,,0,,12,1072692,-14,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,25,0,,0,,,,2018,2.2,1072692.2018.2.25,-3.5,0,25.3,2018-02-25 00:00:00,,,,,BC,,,,,,-11,,2.2,,2,1072692,-7.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,11,0,,0,,,,2019,2.8,1072692.2019.3.11,-1,0,28.5,2019-03-11 00:00:00,,,,,BC,,,,,,-20,,2.8,,3,1072692,-10.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,16,0,,0,,,,2014,0,1072692.2014.11.16,-4,0,26.5,2014-11-16 00:00:00,,,,,BC,,,,,,-13,,0,,11,1072692,-8.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,3,0,,0,,,,2014,0,1072692.2014.6.3,15,0,8.7,2014-06-03 00:00:00,,,,,BC,,,,,,3.5,,0,,6,1072692,9.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,13,0,,0,,,,2017,0,1072692.2017.2.13,6.5,0,16.2,2017-02-13 00:00:00,,,,,BC,,,,,,-3,,0,,2,1072692,1.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,23,0,,1.2,,,,2016,0,1072692.2016.5.23,19,0,5.7,2016-05-23 00:00:00,,,,,BC,,,,,,5.5,,1.2,,5,1072692,12.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,10,0,,0,,,,2013,0,1072692.2013.4.10,5,0,16.7,2013-04-10 00:00:00,,,,,BC,,,,,,-2.5,,0,,4,1072692,1.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,12,,,0,M,,M,2020,0,1072692.2020.9.12,,0,,2020-09-12 00:00:00,,M,M,,BC,,,M,,,,,0,,9,1072692,,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,1,0,,0,,,,2017,0,1072692.2017.8.1,22,0,5,2017-08-01 00:00:00,,,,,BC,,,,,,4,,0,,8,1072692,13,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,13,1.5,,0,,,,2014,0,1072692.2014.7.13,28.5,0,0,2014-07-13 00:00:00,,,,,BC,,,,,,10.5,,0,,7,1072692,19.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,27,0,,0,,,,2016,0,1072692.2016.2.27,3.5,0,19.5,2016-02-27 00:00:00,,,,,BC,,,,,,-6.5,,0,,2,1072692,-1.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,27,0,,11.1,,,,2014,0,1072692.2014.5.27,10,0,11.7,2014-05-27 00:00:00,,,,,BC,,,,,,2.5,,11.1,,5,1072692,6.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,5,0,,0,,,,2016,0,1072692.2016.3.5,2,0,19,2016-03-05 00:00:00,,,,,BC,,,,,,-4,,0,,3,1072692,-1,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,11,2.3,,0,,,,2013,0,1072692.2013.8.11,27,0,0,2013-08-11 00:00:00,,,,,BC,,,,,,13.5,,0,,8,1072692,20.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,22,0,,0.4,,,,2016,0,1072692.2016.8.22,17,0,6.5,2016-08-22 00:00:00,,,,,BC,,,,,,6,,0.4,,8,1072692,11.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,22,0,,8.4,,,,2013,0,1072692.2013.8.22,15,0,6,2013-08-22 00:00:00,,,,,BC,,,,,,9,,8.4,,8,1072692,12,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,9,0,,0,,,,2013,0,1072692.2013.2.9,2,0,19.3,2013-02-09 00:00:00,,,,,BC,,,,,,-4.5,,0,,2,1072692,-1.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,15,0,,0,,,,2013,0,1072692.2013.2.15,4.5,0,16.7,2013-02-15 00:00:00,,,,,BC,,,,,,-2,,0,,2,1072692,1.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,13,0,,0,,,,2015,6.5,1072692.2015.3.13,6.5,0,15,2015-03-13 00:00:00,,,,,BC,,,,,,-0.5,,6.5,,3,1072692,3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,25,0,,0,,,,2019,0,1072692.2019.3.25,8.5,0,17.2,2019-03-25 00:00:00,,,,,BC,,,,,,-7,,0,,3,1072692,0.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,8,0,,0,,,,2014,0,1072692.2014.8.8,14.5,0,7.5,2014-08-08 00:00:00,,,,,BC,,,,,,6.5,,0,,8,1072692,10.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,20,0,,0,,,,2017,0,1072692.2017.2.20,-2.5,0,23.5,2017-02-20 00:00:00,,,,,BC,,,,,,-8.5,,0,,2,1072692,-5.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,14,0,,0,,,,2015,0,1072692.2015.5.14,18,0,8,2015-05-14 00:00:00,,,,,BC,,,,,,2,,0,,5,1072692,10,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,11,0,,0,,,,2018,0,1072692.2018.2.11,-11,0,32.5,2018-02-11 00:00:00,,,,,BC,,,,,,-18,,0,,2,1072692,-14.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,20,0,,0,,,,2013,0.6,1072692.2013.2.20,-2.5,0,25,2013-02-20 00:00:00,,,,,BC,,,,,,-11.5,,0.6,,2,1072692,-7,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,12,0,,0,,,,2017,2,1072692.2017.12.12,1.5,0,20.3,2017-12-12 00:00:00,,,,,BC,,,,,,-6,,2,,12,1072692,-2.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,6,0,,0,,,,2014,0,1072692.2014.8.6,17,0,6.2,2014-08-06 00:00:00,,,,,BC,,,,,,6.5,,0,,8,1072692,11.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,22,0,,1.5,,,,2013,0,1072692.2013.7.22,19.5,0,6.2,2013-07-22 00:00:00,,,,,BC,,,,,,4,,1.5,,7,1072692,11.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,11,0,,6,,,,2014,0,1072692.2014.6.11,14.5,0,10.5,2014-06-11 00:00:00,,,,,BC,,,,,,0.5,,6,,6,1072692,7.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,21,0,,0,,,,2013,0,1072692.2013.10.21,13.5,0,10.7,2013-10-21 00:00:00,,,,,BC,,,,,,1,,0,,10,1072692,7.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,23,0,,10.6,,,,2016,4.6,1072692.2016.10.23,1.5,0,17.2,2016-10-23 00:00:00,,,,,BC,,,,,,0,,15.2,,10,1072692,0.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,9,0,,0,,,,2019,0,1072692.2019.12.9,0.5,0,23.8,2019-12-09 00:00:00,,,,,BC,,,,,,-12,,0,,12,1072692,-5.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,M,14,,,,M,M,M,2020,,1072692.2020.11.14,,,,2020-11-14 00:00:00,,M,M,,BC,,,M,,M,,,,M,11,1072692,,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,1,0,,0,,,,2015,16,1072692.2015.2.1,-12,0,30.8,2015-02-01 00:00:00,,,,,BC,,,,,,-13.5,,16,,2,1072692,-12.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,28,0,,0,,,,2018,4.6,1072692.2018.1.28,-3.5,0,27.5,2018-01-28 00:00:00,,,,,BC,,,,,,-15.5,,4.6,,1,1072692,-9.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,19,0,,0,,,,2015,0,1072692.2015.6.19,10,0,11.2,2015-06-19 00:00:00,,,,,BC,,,,,,3.5,,0,,6,1072692,6.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,19,0,,0,,,,2019,0,1072692.2019.5.19,15,0,10.5,2019-05-19 00:00:00,,,,,BC,,,,,,0,,0,,5,1072692,7.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,23,0,,0,,,,2018,0,1072692.2018.2.23,-1.5,0,23,2018-02-23 00:00:00,,,,,BC,,,,,,-8.5,,0,,2,1072692,-5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,19,0,,0.7,,,,2014,0,1072692.2014.5.19,10,0,11.5,2014-05-19 00:00:00,,,,,BC,,,,,,3,,0.7,,5,1072692,6.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,11,0,,0,,,,2017,0,1072692.2017.6.11,15.5,0,7.5,2017-06-11 00:00:00,,,,,BC,,,,,,5.5,,0,,6,1072692,10.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,14,0,,0.4,,,,2015,0,1072692.2015.10.14,7,0,15.5,2015-10-14 00:00:00,,,,,BC,,,,,,-2,,0.4,,10,1072692,2.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,6,0,,0,,,,2017,0,1072692.2017.9.6,25,0,1.5,2017-09-06 00:00:00,,,,,BC,,,,,,8,,0,,9,1072692,16.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,29,0,,0,,,,2017,4.6,1072692.2017.1.29,-2,0,20.8,2017-01-29 00:00:00,,,,,BC,,,,,,-3.5,,4.6,,1,1072692,-2.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,5,0,,0,,,,2019,0,1072692.2019.10.5,6.5,0,15.2,2019-10-05 00:00:00,,,,,BC,,,,,,-1,,0,,10,1072692,2.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,2,0,,0,,,,2018,0,1072692.2018.1.2,-2,0,24.3,2018-01-02 00:00:00,,,,,BC,,,,,,-10.5,,0,,1,1072692,-6.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,1,0,,4.2,,,,2016,0,1072692.2016.6.1,14,0,8.7,2016-06-01 00:00:00,,,,,BC,,,,,,4.5,,4.2,,6,1072692,9.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,20,0,,0,,,,2016,1.2,1072692.2016.3.20,4.5,0,17.5,2016-03-20 00:00:00,,,,,BC,,,,,,-3.5,,1.2,,3,1072692,0.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,20,0,,13.6,,,,2017,0,1072692.2017.8.20,11,0,10,2017-08-20 00:00:00,,,,,BC,,,,,,5,,13.6,,8,1072692,8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,10,0,,0,,,,2016,0,1072692.2016.8.10,19.5,0,5.7,2016-08-10 00:00:00,,,,,BC,,,,,,5,,0,,8,1072692,12.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,25,0,,6.6,,,,2015,0,1072692.2015.5.25,20,0,7.5,2015-05-25 00:00:00,,,,,BC,,,,,,1,,6.6,,5,1072692,10.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,24,0,,0,,,,2017,0,1072692.2017.5.24,13,0,11.5,2017-05-24 00:00:00,,,,,BC,,,,,,0,,0,,5,1072692,6.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,13,0,,6,,,,2014,0,1072692.2014.5.13,9,0,13.2,2014-05-13 00:00:00,,,,,BC,,,,,,0.5,,6,,5,1072692,4.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,7,0,,1.6,,,,2019,0,1072692.2019.6.7,11,0,11.5,2019-06-07 00:00:00,,,,,BC,,,,,,2,,1.6,,6,1072692,6.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,21,0,,0,,,,2014,0,1072692.2014.6.21,11.5,0,11,2014-06-21 00:00:00,,,,,BC,,,,,,2.5,,0,,6,1072692,7,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,10,0,,0,,,,2018,0,1072692.2018.2.10,-1.5,0,30.8,2018-02-10 00:00:00,,,,,BC,,,,,,-24,,0,,2,1072692,-12.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,15,0,,0,,,,2013,0,1072692.2013.7.15,20,0,5.7,2013-07-15 00:00:00,,,,,BC,,,,,,4.5,,0,,7,1072692,12.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,5,0,,0,,,,2014,0,1072692.2014.2.5,-18,0,39.5,2014-02-05 00:00:00,,,,,BC,,,,,,-25,,0,,2,1072692,-21.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,6,0,,0,,,,2020,0,1072692.2020.2.6,-1.5,0,21.3,2020-02-06 00:00:00,,,,,BC,,,,,,-5,,0,,2,1072692,-3.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,15,0,,8.2,,,,2013,0,1072692.2013.9.15,24.5,0,2,2013-09-15 00:00:00,,,,,BC,,,,,,7.5,,8.2,,9,1072692,16,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,17,0,,14.2,,,,2016,0,1072692.2016.7.17,17,0,5,2016-07-17 00:00:00,,,,,BC,,,,,,9,,14.2,,7,1072692,13,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,27,0,,0,,,,2020,0,1072692.2020.7.27,21,0,3.5,2020-07-27 00:00:00,,,,,BC,,,,,,8,,0,,7,1072692,14.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,13,0,,0,,,,2019,0,1072692.2019.8.13,18,0,6.5,2019-08-13 00:00:00,,,,,BC,,,,,,5,,0,,8,1072692,11.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,21,0,,0,,,,2018,0,1072692.2018.5.21,14,0,10.7,2018-05-21 00:00:00,,,,,BC,,,,,,0.5,,0,,5,1072692,7.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,5,0,,0,,,,2020,0,1072692.2020.9.5,17,0,4,2020-09-05 00:00:00,,,,,BC,,,,,,11,,0,,9,1072692,14,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,25,0,,0,,,,2016,7,1072692.2016.12.25,-11,0,34,2016-12-25 00:00:00,,,,,BC,,,,,,-21,,7,,12,1072692,-16,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,28,0,,0,,,,2013,0,1072692.2013.12.28,-1.5,0,22,2013-12-28 00:00:00,,,,,BC,,,,,,-6.5,,0,,12,1072692,-4,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,30,0,,0,,,,2015,0,1072692.2015.6.30,19,0,2.5,2015-06-30 00:00:00,,,,,BC,,,,,,12,,0,,6,1072692,15.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,1,0,,0,,,,2020,0,1072692.2020.8.1,19.5,0,2.7,2020-08-01 00:00:00,,,,,BC,,,,,,11,,0,,8,1072692,15.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,12,0,,2,,,,2017,19.6,1072692.2017.5.12,2,0,17,2017-05-12 00:00:00,,,,,BC,,,,,,0,,21.6,,5,1072692,1,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,21,0,,0,,,,2019,4,1072692.2019.4.21,7.5,0,14.2,2019-04-21 00:00:00,,,,,BC,,,,,,0,,4,,4,1072692,3.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,4,0,,0,,,,2017,0,1072692.2017.10.4,16,0,10.7,2017-10-04 00:00:00,,,,,BC,,,,,,-1.5,,0,,10,1072692,7.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,15,0,,0,,,,2017,0,1072692.2017.12.15,3.5,0,18.8,2017-12-15 00:00:00,,,,,BC,,,,,,-5,,0,,12,1072692,-0.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,29,0,,0.2,,,,2020,0,1072692.2020.5.29,17.5,0,6.2,2020-05-29 00:00:00,,,,,BC,,,,,,6,,0.2,,5,1072692,11.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,24,0,,0.4,,,,2019,0,1072692.2019.7.24,15,0,7.5,2019-07-24 00:00:00,,,,,BC,,,,,,6,,0.4,,7,1072692,10.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,22,0,,0,,,,2017,0,1072692.2017.8.22,20,0,4.5,2017-08-22 00:00:00,,,,,BC,,,,,,7,,0,,8,1072692,13.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,20,0,,0,,,,2019,0,1072692.2019.3.20,14.5,0,13.5,2019-03-20 00:00:00,,,,,BC,,,,,,-5.5,,0,,3,1072692,4.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,8,0,,8,,,,2015,0,1072692.2015.9.8,11,0,9.7,2015-09-08 00:00:00,,,,,BC,,,,,,5.5,,8,,9,1072692,8.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,12,0,,0,,,,2015,0,1072692.2015.8.12,18,0,3.5,2015-08-12 00:00:00,,,,,BC,,,,,,11,,0,,8,1072692,14.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,13,0,,21.4,,,,2014,0,1072692.2014.10.13,5,0,14,2014-10-13 00:00:00,,,,,BC,,,,,,3,,21.4,,10,1072692,4,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,29,0,,0,,,,2017,0,1072692.2017.8.29,22,0,1.2,2017-08-29 00:00:00,,,,,BC,,,,,,11.5,,0,,8,1072692,16.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,9,0,,0,,,,2014,4,1072692.2014.1.9,-3,0,23,2014-01-09 00:00:00,,,,,BC,,,,,,-7,,4,,1,1072692,-5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,10,0,,0,,,,2016,0,1072692.2016.1.10,-7,0,28.5,2016-01-10 00:00:00,,,,,BC,,,,,,-14,,0,,1,1072692,-10.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,24,0,,0,,,,2013,6.5,1072692.2013.1.24,-3,0,22.8,2013-01-24 00:00:00,,,,,BC,,,,,,-6.5,,6.5,,1,1072692,-4.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,12,0,,0,,,,2016,0,1072692.2016.5.12,11.5,0,12,2016-05-12 00:00:00,,,,,BC,,,,,,0.5,,0,,5,1072692,6,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,30,0,,0,,,,2017,0,1072692.2017.12.30,-19,0,41.5,2017-12-30 00:00:00,,,,,BC,,,,,,-28,,0,,12,1072692,-23.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,18,0,,4.6,,,,2015,0,1072692.2015.6.18,10.5,0,12.2,2015-06-18 00:00:00,,,,,BC,,,,,,1,,4.6,,6,1072692,5.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,21,0,,0,,,,2014,0,1072692.2014.1.21,0.5,0,19.8,2014-01-21 00:00:00,,,,,BC,,,,,,-4,,0,,1,1072692,-1.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,7,0,,0,,,,2018,0,1072692.2018.3.7,-2.5,0,28.8,2018-03-07 00:00:00,,,,,BC,,,,,,-19,,0,,3,1072692,-10.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,29,0,,0,,,,2020,0,1072692.2020.7.29,19,0,6.2,2020-07-29 00:00:00,,,,,BC,,,,,,4.5,,0,,7,1072692,11.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,5,0,,0,,,,2020,0,1072692.2020.11.5,0.5,0,18.8,2020-11-05 00:00:00,,,,,BC,,,,,,-2,,0,,11,1072692,-0.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,21,0,,0,,,,2013,0.5,1072692.2013.3.21,-2,0,27.8,2013-03-21 00:00:00,,,,,BC,,,,,,-17.5,,0.5,,3,1072692,-9.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,21,0,,0,,,,2019,0,1072692.2019.11.21,3,0,18,2019-11-21 00:00:00,,,,,BC,,,,,,-3,,0,,11,1072692,0,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,30,0,,0.2,,,,2014,0,1072692.2014.10.30,3.5,0,16.7,2014-10-30 00:00:00,,,,,BC,,,,,,-1,,0.2,,10,1072692,1.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,6,0,,0.2,,,,2015,0,1072692.2015.8.6,20,0,4,2015-08-06 00:00:00,,,,,BC,,,,,,8,,0.2,,8,1072692,14,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,6,0,,0.2,,,,2018,0,1072692.2018.5.6,15.5,0,10,2018-05-06 00:00:00,,,,,BC,,,,,,0.5,,0.2,,5,1072692,8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,30,0,,0,,,,2020,0,1072692.2020.11.30,-3,0,24.5,2020-11-30 00:00:00,,,,,BC,,,,,,-10,,0,,11,1072692,-6.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,19,0,,0,,,,2015,0,1072692.2015.1.19,0,0,21.5,2015-01-19 00:00:00,,,,,BC,,,,,,-7,,0,,1,1072692,-3.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,16,0,,0,,,,2017,18,1072692.2017.10.16,1.5,0,17.2,2017-10-16 00:00:00,,,,,BC,,,,,,0,,18,,10,1072692,0.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,8,0,,0,,,,2017,12.4,1072692.2017.1.8,-16.5,0,36.8,2017-01-08 00:00:00,,,,,BC,,,,,,-21,,12.4,,1,1072692,-18.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,5,0,,0,,,,2015,0,1072692.2015.10.5,12,0,13,2015-10-05 00:00:00,,,,,BC,,,,,,-2,,0,,10,1072692,5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,20,0,,0,,,,2013,0,1072692.2013.9.20,12,0,8.7,2013-09-20 00:00:00,,,,,BC,,,,,,6.5,,0,,9,1072692,9.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,23,0,,2.3,,,,2013,0,1072692.2013.9.23,12,0,11.7,2013-09-23 00:00:00,,,,,BC,,,,,,0.5,,2.3,,9,1072692,6.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,30,0,,0.2,,,,2015,0,1072692.2015.7.30,19,0,6.2,2015-07-30 00:00:00,,,,,BC,,,,,,4.5,,0.2,,7,1072692,11.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,13,0,,0,,,,2018,0,1072692.2018.1.13,-1,0,27.8,2018-01-13 00:00:00,,,,,BC,,,,,,-18.5,,0,,1,1072692,-9.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,26,0,,0,,,,2014,37,1072692.2014.11.26,-7,0,26.8,2014-11-26 00:00:00,,,,,BC,,,,,,-10.5,,37,,11,1072692,-8.8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,17,0,,0.6,,,,2015,0,1072692.2015.9.17,8,0,13.5,2015-09-17 00:00:00,,,,,BC,,,,,,1,,0.6,,9,1072692,4.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,21,0,,0,,,,2016,0,1072692.2016.4.21,12,0,10.7,2016-04-21 00:00:00,,,,,BC,,,,,,2.5,,0,,4,1072692,7.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,8,0.5,,0,,,,2017,0,1072692.2017.8.8,25,0,0,2017-08-08 00:00:00,,,,,BC,,,,,,12,,0,,8,1072692,18.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,24,0,,0,,,,2014,0,1072692.2014.10.24,5,0,17.5,2014-10-24 00:00:00,,,,,BC,,,,,,-4,,0,,10,1072692,0.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,6,0,,0,,,,2020,0,1072692.2020.4.6,3,0,26.5,2020-04-06 00:00:00,,,,,BC,,,,,,-20,,0,,4,1072692,-8.5,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,25,0,,0,,,,2018,3,1072692.2018.1.25,-6,0,26,2018-01-25 00:00:00,,,,,BC,,,,,,-10,,3,,1,1072692,-8,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,25,0,,8,,,,2013,0,1072692.2013.6.25,15,0,6.7,2013-06-25 00:00:00,,,,,BC,,,,,,7.5,,8,,6,1072692,11.3,EQUITY SILVER
-126.27658333333333,54.19861111111111,,,1,0,,0,,,,2013,0,1072692.2013.6.1,11.5,0,11.7,2013-06-01 00:00:00,,,,,BC,,,,,,1,,0,,6,1072692,6.3,EQUITY SILVER
